id,Date,satisfaction,nps,frustrations,like_best,satisfaction_matrix:Content_accuracy,satisfaction_matrix:Ease_of_use,satisfaction_matrix:Information_provided_is_up_to_da,satisfaction_matrix:Information_is_easy_to_find,satisfaction_matrix:Visual_appeal,tasks,Look_something_up,Learn_something_new,Find_code_samples,Evaluate_a_product_service,Solve_a_problem,Find_a_reference_architecture,Find_information_about_getting_s,What_is_your_job_role_Enter_stud,What_is_your_age_,gender_dropdown,How_many_years_of_experience_do_,What_are_the_primary_technologie,How_many_employees_does_your_com,URL,Location,Total Time,Device type,Browser,System,IP,visitorId
588,2/26/20 5:14,7,10,Providing full information,For each topic one sample example would be better.,7,7,7,7,7,Learn_something_new / Find_code_samples / Find_a_reference_architecture / Evaluate_a_product_service / Find_information_about_getting_s,,7,5,5,,6,7,developer,25-34_years_old,Male,7,Big Data + Azure,30K+,https://docs.microsoft.com/en-us/azure/analysis-services/analysis-services-create-sample-model,,179s,Desktop,Chrome 0.0.0,Win10,,2C12AD43F7BE6EAA18B8A345F3BE685D
589,2/26/20 5:01,5,7,"Docs really only hold the current version, finding docs on previous versions of frameworks and runtimes is very annoying to achieve. I need to be able to set the version in a cookie or something.","Content is relatively recent, the minutes to read is kind of nice",6,6,5,4,6,Solve_a_problem / Find_code_samples / Look_something_up,2,,4,,5,,,Software Developer,35-44_years_old,Male,20+,"C#, .Net Framework, Entity Framework 6, MS SQL Server, OData v4",7,https://docs.microsoft.com/en-us/windows/uwp/design/controls-and-patterns/pull-to-refresh,,8657s,Desktop,IE 18.18363.0,Win10,,05782940160D6499187B270C179D658B
590,2/26/20 4:44,5,5,"WHAT DOES IT COST EXAMPLES WOULD BE NICE FOR AZURE SOLUTIONS.20 MINS ON COST ADVISOR PAGE AND NOTHING COMES UP NO MATTER WHAT I CHOOSE IN DROPDOWNS",,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/azure/advisor/advisor-cost-recommendations,,323s,Desktop,IE 18.17763.0,Win10,,0B478A7189566F1A0472872F88396ECF
591,2/26/20 4:36,3,1,,,,,,,,,,,,,,,,mechanical maintianence,18-24_years_old,Male,9 month,telugu,,https://docs.microsoft.com/en-us/windows/deployment/update/waas-overview,,378s,Desktop,Chrome 0.0.0,Win10,,392B2B97AADD62D03B3025FDAB6263E5
592,2/26/20 4:11,3,3,doesnt work for me,doesnt work for me,2,2,2,2,2,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/windows-server/remote/remote-desktop-services/clients/remote-privacy-settings,,168s,Desktop,Chrome 0.0.0,Win7,,2A3A3A37C3AF607618153426C7AF63D2
593,2/26/20 4:07,7,10,,,7,7,7,6,7,Solve_a_problem,,,,,7,,,Systems engineer,45-54_years_old,Male,10,Office 365,16,https://docs.microsoft.com/en-us/office365/planner/planner-for-admins?redirectSourcePath=%252fen-us%252farticle%252fMicrosoft-Planner-for-admins-9652e4c7-48e3-4dad-9e71-0c783ec3d0f8,,101s,Desktop,Opera 0.0.0,Win10,,0D83DF3B67AB6DD73B93D25963AB6B68
594,2/26/20 4:05,7,7,,,1,1,1,1,1,Learn_something_new,,1,,,,,,,,,,,,https://docs.microsoft.com/th-th/samples/microsoft/windows-driver-samples/ucmtcpcicx-port-controller-client-driver/,,638s,Desktop,Chrome 0.0.0,Win8.1,,34F5046C2132695619230A10208D68AF
595,2/26/20 4:04,1,0,,,1,1,1,1,1,,,,,,,,,,,,,,,https://docs.microsoft.com/ja-jp/sql/connect/php/download-drivers-php-sql-server?view=sql-server-ver15,,29s,Desktop,Chrome 0.0.0,Win10,,38D2CF296EEF63CD2BE9C1486F3862E8
596,2/26/20 3:46,7,10,"very helpful and plenty of examples for me to learn C#, why learning somewhere else while It was made by Microsoft and it have documentation..","Helpful, Plenty of things to learn, but it may difficult to beginner whose mother tongue is not English, otherwise it's a great place to start learning about .NET",7,4,7,7,7,Find_code_samples / Learn_something_new / Look_something_up / Find_information_about_getting_s,7,7,6,,,,6,student,18-24_years_old,Male,1,"C#, Java, Javascript",,https://docs.microsoft.com/en-us/dotnet/csharp/tour-of-csharp/,,375s,Desktop,Chrome 0.0.0,Win10,,0C1B34FD594E6C4229373AA15D4E6F2D
597,2/26/20 3:35,1,0,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/pt-br/office365/enterprise/upgrade-from-office-2010-servers-and-products,,64s,Desktop,IE 11.0.0,Win10,,25FE398E8B6A60941F7C37F28ABF6164
598,2/26/20 2:41,7,10,,,7,7,7,7,7,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/aspnet/core/security/authentication/identity-api-authorization?view=aspnetcore-3.1,,35s,Desktop,Chrome 0.0.0,Win10,,3A8669C1B64063BE1133678AB24060FF
599,2/26/20 1:53,7,8,,,6,4,3,2,7,Learn_something_new / Solve_a_problem,,7,,,3,,,professional coder,25-34_years_old,Male,2.5,c++,800,https://docs.microsoft.com/en-us/windows/win32/midl/about-this-guide-2,,85s,Desktop,Chrome 0.0.0,Win10,,27D88CAB7CDC6872264B86C27D7D6960
600,2/26/20 1:18,7,9,,,6,7,6,,7,Find_code_samples / Learn_something_new,,7,5,,,,,developer,25-34_years_old,Male,2,js,0,https://docs.microsoft.com/es-es/office/vba/api/access.combobox.value,,318s,Desktop,Firefox 73.0.0,Win10,,216C24713FB1697709492A0B3E946899
601,2/26/20 0:48,6,8,"Nire specific examples for the diffenend Object, to Show the possible use cases.",Every possible class / type is discribed in the same structure what make it easy find the stuff you need.,6,4,7,4,6,Learn_something_new / Look_something_up / Evaluate_a_product_service / Find_code_samples / Solve_a_problem,5,7,2,5,6,,,Professionell,25-34_years_old,Male,7,"Vb, vba, C#, C, phyton",170000,https://docs.microsoft.com/en-us/sql/odbc/microsoft/schema-ini-file-text-file-driver?redirectedfrom=MSDN&view=sql-server-ver15,,592s,Mobile Phone,Chrome Mobile 0.0.0,Android,,2AFB8C05D6296BC4201680CED229687D
602,2/26/20 0:36,7,10,,,7,7,,7,7,Find_information_about_getting_s / Find_a_reference_architecture,,,,,,7,7,,,,,,,https://docs.microsoft.com/en-us/windows/deployment/update/waas-overview#servicing-channels,,117s,Desktop,Chrome 0.0.0,Win10,,2380C384691B62782C2ECF156D1B61D1
603,2/26/20 0:05,5,7,,,6,6,5,5,4,Find_a_reference_architecture / Find_code_samples,,,4,,,6,,,,,,,,https://docs.microsoft.com/ja-jp/windows/uwp/design/controls-and-patterns/calendar-view,,112s,Desktop,Chrome 0.0.0,Win10,,2520B4FBF94261482786BA80F8D360D4
604,2/25/20 23:42,3,8,,,3,6,3,5,7,Look_something_up / Learn_something_new / Find_code_samples / Evaluate_a_product_service / Find_information_about_getting_s,5,5,4,4,,,5,Software Engineer,25-34_years_old,Male,3,C#,2000+,https://docs.microsoft.com/en-us/graph/outlook-share-messages-folders,,66s,Desktop,Chrome 0.0.0,Win10,,045973FC9B2767061E587E049F276123
605,2/25/20 23:32,5,8,,,6,5,5,5,6,Look_something_up / Find_code_samples / Solve_a_problem,5,,6,,5,,,,65-74_years_old,Male,40,c++,,"https://docs.microsoft.com/en-us/cpp/mfc/reference/ccombobox-class?f1url=https%3A%2F%2Fmsdn.microsoft.com%2Fquery%2Fdev15.query%3FappId%3DDev15IDEF1%26l%3DEN-US%26k%3Dk(CComboBox);k(TargetFrameworkMoniker-.NETFramework,Version%3Dv4.7);k(TargetFrameworkMoniker-.NETFramework,Version%3Dv4.7);k(DevLang-C%2B%2B);k(TargetOS-Windows);k(TargetFrameworkMoniker-.NETFramework,Version%3Dv4.7)%26rd%3Dtrue&view=vs-2019",,211s,Desktop,Chrome 0.0.0,Win10,,105712EAFF4F61E3245F1F9BFB4F6255
606,2/25/20 22:58,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/dynamics365/unified-service-desk/create-cti-control?view=dynamics-usd-4.1,,99s,Desktop,Chrome 0.0.0,Win10,,02FC72A0270C60F80FB27CDB26316146
607,2/25/20 22:35,1,0,I need real world examples. I trying to determine what someone code is doing and the exmaples provided in the documentation are useless.,Nothing.,1,1,1,1,1,Learn_something_new / Solve_a_problem / Find_information_about_getting_s / Look_something_up / Find_code_samples,1,1,1,,1,,1,Developer,,,30,Whatever is the customer wants,1,https://docs.microsoft.com/en-us/dotnet/api/system.collections.generic.idictionary-2?view=netframework-4.8,,203s,Desktop,Chrome 0.0.0,Win10,,2111F4A3F6236F220861F9C8F2236CA9
608,2/25/20 22:29,6,9,,,6,7,7,7,6,Look_something_up / Find_information_about_getting_s / Learn_something_new / Solve_a_problem / Find_code_samples,7,7,5,,5,,7,,,,,,,https://docs.microsoft.com/en-us/power-bi/visuals/desktop-matrix-visual,,712s,Desktop,Chrome 0.0.0,Win7,,1598058D6FEB618731B508436BEB6233
609,2/25/20 21:58,6,10,"i'm struggling to find exactly how I set up an IIS web server to host a server side blazor app using .net core 3.1.  So far the docs are all very high level saying that its possible if I set it up right, but not specifically giving examples of how to set it up right.","Your docs used to be bad back when I was just out of college and starting out.  often out of date.  Now your docs are a model of excellent documentation, filled with working examples (back in the early days, it was not uncommon to get syntax errors when I pasted code off the web).  I love having working examples showing me how to use properties, and parameters, and listing possible output.  Other developer documentation <cough>salesforce</cough> lists the existence of functions with inconsistent parameter names, one hyper simplified example no one would use in the real word, and no samples of output or explanations of error handling.  your documentation is heavenly in comparison.",7,6,7,5,7,Learn_something_new / Find_information_about_getting_s / Look_something_up / Find_a_reference_architecture / Find_code_samples,5,6,6,,,4,6,database programmer,55-64_years_old,Male,35,"SQL, javascript",50,https://docs.microsoft.com/en-us/aspnet/core/host-and-deploy/blazor/server?view=aspnetcore-3.1,,464s,Desktop,Chrome 0.0.0,Win10,,2EAFA95C11D963973A7FA70D15D96584
610,2/25/20 21:47,7,8,,,5,5,5,5,5,Look_something_up / Find_information_about_getting_s / Learn_something_new / Solve_a_problem,6,6,,,6,,7,Service Desk Analyst,35-44_years_old,Male,7,"Active Directory, SharePoint, Teams, OneDrive, ServiceNow, Okta, Dynamics 365",55000+,https://docs.microsoft.com/en-us/sharepoint/hybrid/hybrid,,116s,Desktop,Chrome 0.0.0,Win10,,1BEEE113382B60283DAEEF74396B612D
611,2/25/20 21:31,2,1,Examples are always missing. One should use forums to find something useful.,Question implies I should like something about docs?,2,1,2,1,1,Look_something_up / Find_information_about_getting_s / Find_code_samples / Solve_a_problem,1,,1,,1,,1,developer,55-64_years_old,Male,25+,"C#, Go, Dart.",,https://docs.microsoft.com/en-us/sql/t-sql/statements/windows-collation-name-transact-sql?view=sql-server-ver15,,242s,Desktop,Safari 13.0.5,MacOSX,,19F8CB636AD2695E1788C6156ED26F13
612,2/25/20 21:30,7,10,,,7,7,7,7,7,Learn_something_new / Find_code_samples / Find_information_about_getting_s,,7,7,,,,7,hobbyist,55-64_years_old,Male,15,c#,,https://docs.microsoft.com/en-us/uwp/api/Windows.UI.Xaml.Controls.RichTextBlock?redirectedfrom=MSDN#Windows_UI_Xaml_Controls_RichTextBlock_Blocks,,295s,Desktop,IE 18.18363.0,Win10,,01015F62A5EA6B881DDF5127A4AF6A51
613,2/25/20 21:18,1,0,I want to cancel my subscription and yall won't let me,ur formatting is annoying,1,1,1,1,1,,,,,,,,,,,,,,,https://docs.microsoft.com/de-de/microsoft-365/commerce/subscriptions/cancel-your-subscription?view=o365-worldwide,,62s,Desktop,Safari 12.0.0,MacOSX,,
614,2/25/20 21:05,1,0,all about microsoft is frustrating,,1,1,1,1,1,,,,,,,,,,55-64_years_old,Male,,,,https://docs.microsoft.com/en-gb/dotnet/api/microsoft.office.tools.excel.workbook?view=vsto-2017,,101s,Desktop,Firefox 73.0.0,Win10,,07EC5152CCC46296369A5F29CDA8632A
615,2/25/20 20:46,7,9,"I don't know, yawl nailed it",How helpful it is with learning c sharp,7,7,7,7,7,Solve_a_problem / Find_information_about_getting_s,,,,,7,,7,Student,18-24_years_old,Male,,,,https://docs.microsoft.com/en-us/visualstudio/test/unit-test-basics?view=vs-2017#create-unit-test-projects-and-test-methods,,127s,Desktop,IE 18.18362.0,Win10,,1BC4C2642F9463F805B2CFAC2E80625A
616,2/25/20 20:44,1,0,"Confusing terms, no clear explanation with examples, no idea which link leads to more details or which simply shows the definition of terms",Nothing,1,1,1,1,1,Solve_a_problem / Find_code_samples / Look_something_up,1,,1,,1,,,Director of development,45-54_years_old,Male,25,"Microsoft .net, Java, Azure, AWS",20000,https://docs.microsoft.com/en-us/windows/win32/seccrypto/microsoft-cryptographic-service-providers,,183s,Mobile Phone,Chrome Mobile 0.0.0,Android,,321C8E539854628B2986835E9C546155
617,2/25/20 20:28,7,10,,,7,7,7,7,7,Solve_a_problem / Find_information_about_getting_s / Find_code_samples / Learn_something_new / Look_something_up,7,7,7,,7,,7,Cloud Engineer,25-34_years_old,Male,6 and a half,Windows,50,https://docs.microsoft.com/en-us/powershell/module/exchange/move-and-migration/get-moverequeststatistics?view=exchange-ps,,75s,Desktop,Chrome 0.0.0,Win10,,3B8CAFECCEC367E52B15A198CF2566B7
618,2/25/20 20:18,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/azure/hdinsight/hbase/apache-hbase-overview,,13s,Desktop,Chrome 0.0.0,Win10,,22D7C7D7A2BE6DFE15C0CB47A6BE6BA8
619,2/25/20 19:59,7,9,Sometimes simple definitions are missing for certain terms which make the document difficult to understand,,6,5,7,3,6,Find_code_samples / Look_something_up / Learn_something_new,5,5,7,,,,,,,,,,,https://docs.microsoft.com/en-us/ef/efcore-and-ef6/,,74s,Desktop,Firefox 73.0.0,MacOSX,,15F7E63CFB2465C20A67EB73FF246644
620,2/25/20 19:46,6,10,,,7,6,6,6,7,Find_code_samples / Find_information_about_getting_s / Solve_a_problem / Evaluate_a_product_service / Find_a_reference_architecture / Look_something_up / Learn_something_new,6,6,6,6,5,6,6,,25-34_years_old,Male,,,,https://docs.microsoft.com/en-us/aspnet/core/security/blazor/?view=aspnetcore-3.1&tabs=visual-studio,,52s,Desktop,Chrome 0.0.0,Win10,,1FF00DD8AD7E62DE1D870031A97E610B
621,2/25/20 19:43,3,1,"Organization, not sure where are tutorials, where blogs, where official language specs. Been using it for long but I still have no idea where stuff is. Usually I hope google will get me to correct link.",Blogs and examples,7,2,5,1,5,Learn_something_new / Look_something_up / Find_information_about_getting_s / Solve_a_problem,6,4,,,1,,6,.net developer,25-34_years_old,Male,1,C#,10,https://docs.microsoft.com/en-us/dotnet/framework/winforms/data-sources-supported-by-windows-forms,,278s,Mobile Phone,Chrome Mobile 0.0.0,Android,,183B928A98346DAE3536991F9C346E99
622,2/25/20 19:33,7,10,,The documentation is very thorough and easy to navigate. I would expect nothing less from Microsoft. Well done. Sorry if this comment is not constructive.,7,7,7,7,7,Look_something_up / Find_code_samples,7,,6,,,,,Professional Developer /  Data Scientist,25-34_years_old,Male,7,"C#, MATLAB, C++","50,000",https://docs.microsoft.com/en-us/dotnet/api/system.collections.idictionary?view=netframework-4.6.1,,217s,Desktop,IE 18.18362.0,Win10,,DE6FE8516A8F44BA9C2DBB7F7A42E02D
623,2/25/20 19:31,3,3,Some entries have no examples and little explanation. I am looking for examples or at least a list of parameters for an item.,Most versions of .Net framework are supported,6,3,6,3,5,Find_code_samples / Learn_something_new / Find_information_about_getting_s / Solve_a_problem,,4,3,,4,,4,programmer,45-54_years_old,Male,10,".net, perl, python",1100,https://docs.microsoft.com/en-us/dotnet/api/system.directoryservices.directoryentry?view=netframework-4.8,,6000s,Desktop,Chrome 0.0.0,Win10,,00683E278B87696513C530078F876AC7
624,2/25/20 19:14,3,4,The docs are often full of grammar mistakes and often omit important details like whether or not a certain procedure incurs downtime on a VM.,,4,5,2,5,6,Evaluate_a_product_service / Learn_something_new / Look_something_up / Find_code_samples / Solve_a_problem,5,5,5,5,5,,,Azure Consultant,25-34_years_old,Male,2.5,"Azure, Azure Migrate, Azure Automation, Azure Site Recovery, PowerShell","148,465",https://docs.microsoft.com/en-us/azure/site-recovery/site-recovery-whats-new,,332s,Desktop,Chrome 0.0.0,Win10,,3D249DF22FD068FE00A6914F2E2D6922
625,2/25/20 18:51,6,10,Curation is sometimes lacking.  I can only imagine the challenge this can be.,"You have made is an incredible step forward from previous renditions, especially with the rate of change.",7,7,6,5,7,Solve_a_problem / Find_code_samples / Look_something_up,6,,6,,5,,,DBA,45-54_years_old,Male,20,SQL,100000,https://docs.microsoft.com/en-us/sql/t-sql/statements/create-external-file-format-transact-sql?view=azure-sqldw-latest,,241s,Desktop,Chrome 0.0.0,Win10,,1CB37A2945CB652A045271FA446464B3
626,2/25/20 18:50,7,10,,,7,7,7,7,7,Evaluate_a_product_service / Learn_something_new / Find_information_about_getting_s / Find_code_samples / Solve_a_problem / Look_something_up / Find_a_reference_architecture,7,7,7,7,7,7,7,,,,,,,https://docs.microsoft.com/pt-br/azure/storage/files/storage-files-introduction,,722s,Desktop,Chrome 0.0.0,Win10,,0FC65BEBAF76640B1534567FAB766768
627,2/25/20 18:26,7,10,Cannot collapse the navigation panel.  This makes the docs harder to read on portrait monitors.,"Clear and concise, the docs almost always include examples.",7,7,7,7,7,Find_information_about_getting_s / Solve_a_problem / Evaluate_a_product_service / Look_something_up / Find_code_samples / Learn_something_new,6,7,7,7,7,,7,Data Engineer,35-44_years_old,Male,20,TSQL C#,500,https://docs.microsoft.com/en-us/sql/t-sql/data-types/datetime-transact-sql?view=sql-server-ver15,,190s,Desktop,Chrome 0.0.0,Win10,,3BEF323C83F5651323DD3FDE87F566DB
628,2/25/20 18:16,7,10,,,6,7,6,7,7,Evaluate_a_product_service / Find_a_reference_architecture / Find_code_samples / Look_something_up / Find_information_about_getting_s / Solve_a_problem / Learn_something_new,7,6,6,3,6,5,6,System Administrator,35-44_years_old,Male,20,PowerShell,8000,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_using?view=powershell-7,,111s,Desktop,Chrome 0.0.0,Win10,,1C441858913561DB202A1600901960CB
629,2/25/20 17:41,4,7,,,5,5,5,5,5,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/odata/,,55s,Desktop,Chrome 0.0.0,Win10,,000D7B1E08CC63343591756B09AE62FD
630,2/25/20 17:37,6,7,,,7,5,4,3,7,Learn_something_new / Find_code_samples / Look_something_up / Solve_a_problem,5,7,4,,4,,,hobbyist,18-24_years_old,Male,,,,https://docs.microsoft.com/en-us/aspnet/core/fundamentals/dependency-injection?view=aspnetcore-3.1,,172s,Desktop,Chrome 0.0.0,Win10,,0798A783AB72600E15B9AAC2AF7263D2
631,2/25/20 17:31,5,8,"It happens, sometimes, that some important steps are skipped, and the example doesn't work as expected.",Clear and usually complete.,6,6,6,6,5,Find_information_about_getting_s / Evaluate_a_product_service,,,,4,,,5,independent consultant,45-54_years_old,Male,25,WPF,,https://docs.microsoft.com/en-us/aspnet/core/tutorials/first-mvc-app/adding-model?view=aspnetcore-3.1&tabs=visual-studio,,272s,Desktop,Chrome 0.0.0,Win10,,01A9F0908E536D3015DEFDB98A536E40
632,2/25/20 17:29,7,10,,,5,6,7,5,7,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/azure/sql-database/sql-database-automatic-tuning,,52s,Desktop,Chrome 0.0.0,Win10,,24B1C528686A67E53F8CCB52690166C8
633,2/25/20 17:21,5,8,"Sometimes the shear number of links from a document get you lost to a point that you either can't find your way back to were where or you can't remember what you where originally trying to find out.Sometimes I wished the focus was a little more focused and the links organized at the end with notes to help identify when they are relevant.",There is a lot of information.,6,4,6,4,5,Look_something_up / Solve_a_problem / Find_information_about_getting_s / Learn_something_new,4,5,,,5,,4,"IT Generalist, administrator of all things that plug into a power outlet",55-64_years_old,Prefer_not_to_answer,25,"firewalls, switches, access points, sound systems, video/projector systems, Windows administration, mac administration, chromebook administration, google apps administration, all end user software, database administration, server and workstation hardware, phone system administrator, public adress system administrator, printer administrator, department head and probably a few more that I've not had to deal with this week.","100 employees, 1000 students, 1800 parents",https://docs.microsoft.com/en-us/windows-server/networking/windows-time-service/windows-time-service,,1074s,Desktop,Firefox 73.0.0,Win10,,3EFE0D81B91462913E8803FBB89C6383
